   40.7891617     -0.132406145      -9.67813507E-02   476.267944       471.480347       947.748291    
   41.3890610     -0.134083495      -9.19184387E-02   486.933838       482.166443       969.100281    
   41.9889603     -0.135185719      -8.74178112E-02   497.604309       492.878540       990.482788    
   42.5888596     -0.135709539      -8.35065544E-02   508.263397       503.577545       1011.84100    
   43.1887589     -0.137052700      -8.00753906E-02   518.967773       514.319641       1033.28735    
   43.7886581     -0.139046982      -7.63715059E-02   529.722229       525.072876       1054.79504    
   44.3885574     -0.140871942      -7.32956305E-02   540.550354       535.812622       1076.36304    
   44.9884567     -0.143392861      -7.04979599E-02   551.400330       546.490173       1097.89038    
   45.5883560     -0.144599169      -6.87095374E-02   562.282593       557.153320       1119.43604    
   46.1882553     -0.145164028      -6.74989596E-02   573.183594       567.836975       1141.02063    
   46.7881546     -0.146369562      -6.65600002E-02   584.145508       578.545593       1162.69104    
   47.3880539     -0.147858649      -6.67055398E-02   595.193848       589.271484       1184.46545    
   47.9879532     -0.149559364      -6.74129575E-02   606.201416       599.967773       1206.16919    
   48.5878525     -0.151193500      -6.76495582E-02   617.254822       610.727112       1227.98193    
   49.1877518     -0.153526679      -6.68583959E-02   628.358826       621.498474       1249.85730    
   49.7876511     -0.156408057      -6.62430376E-02   639.449219       632.284180       1271.73340    
   50.3875504     -0.157951325      -6.58269897E-02   650.568787       643.068970       1293.63782    
   50.9874496     -0.158822849      -6.67696670E-02   661.786133       653.873108       1315.65918    
   51.5873489     -0.161058247      -6.68362156E-02   673.048157       664.709290       1337.75745    
   52.1872482     -0.163035169      -6.74992576E-02   684.349487       675.515320       1359.86475    
   52.7871475     -0.164452046      -6.88379109E-02   695.677917       686.453979       1382.13196    
   53.3870468     -0.165820435      -7.09125847E-02   707.003296       697.461975       1404.46521    
   53.9869461     -0.165661648      -7.33138025E-02   718.352295       708.508789       1426.86108    
   54.5868454     -0.166008353      -7.60514513E-02   729.743530       719.550415       1449.29395    
   55.1867447     -0.167300418      -7.94246346E-02   741.146362       730.549500       1471.69580    
   55.7866440     -0.168804094      -8.23587105E-02   752.457092       741.627869       1494.08496    
   56.3865433     -0.171033069      -8.40050355E-02   763.736023       752.855835       1516.59192    
   56.9864426     -0.173254922      -8.53591785E-02   774.985901       764.061340       1539.04724    
   57.5863419     -0.173215032      -8.62570554E-02   786.225891       775.238953       1561.46484    
   58.1862411     -0.172229409      -8.63279775E-02   797.517090       786.378967       1583.89600    
   58.7861404     -0.171629682      -8.66286233E-02   808.807800       797.504089       1606.31189    
   59.3860397     -0.172900051      -8.60648677E-02   820.110413       808.612793       1628.72314    
   59.9859390     -0.176287323      -8.60178322E-02   831.342957       819.740662       1651.08362    
   60.5858383     -0.180199966      -8.69081244E-02   842.519592       830.899536       1673.41919    
   61.1857376     -0.183613792      -8.69423971E-02   853.698975       842.083374       1695.78235    
   61.7856369     -0.188319698      -8.58333856E-02   864.882690       853.340698       1718.22339    
   62.3855362     -0.192741320      -8.47028345E-02   876.054016       864.624695       1740.67883    
   62.9854355     -0.196541131      -8.51527974E-02   887.185913       876.006897       1763.19275    
   63.5853348     -0.200908557      -8.50634798E-02   898.352600       887.390930       1785.74365    
   64.1853027     -0.204628319      -8.54100734E-02   909.420288       898.833008       1808.25317    
